*******************************************************************************
 2016-Feb-06 00:00     2.3621750134E+08 114.413152 -51.202780
 2016-Feb-07 00:00     2.3616107755E+08 114.978121 -51.114560
 2016-Feb-08 00:00     2.3609639692E+08 115.541196 -51.023581
 2016-Feb-09 00:00     2.3602345748E+08 116.102365 -50.929851
 2016-Feb-10 00:00     2.3594225703E+08 116.661613 -50.833378
 2016-Feb-11 00:00     2.3585279310E+08 117.218930 -50.734171
 2016-Feb-12 00:00     2.3575506299E+08 117.774303 -50.632235
 2016-Feb-13 00:00     2.3564906377E+08 118.327724 -50.527580
 2016-Feb-14 00:00     2.3553479224E+08 118.879184 -50.420210
 2016-Feb-15 00:00     2.3541224498E+08 119.428675 -50.310134
 2016-Feb-16 00:00     2.3528141830E+08 119.976190 -50.197356
 2016-Feb-17 00:00     2.3514230828E+08 120.521725 -50.081882
 2016-Feb-18 00:00     2.3499491077E+08 121.065274 -49.963718
 2016-Feb-19 00:00     2.3483922136E+08 121.606834 -49.842868
 2016-Feb-20 00:00     2.3467523540E+08 122.146403 -49.719337
 2016-Feb-21 00:00     2.3450294800E+08 122.683979 -49.593129
 2016-Feb-22 00:00     2.3432235404E+08 123.219561 -49.464247
 2016-Feb-23 00:00     2.3413344813E+08 123.753151 -49.332695
 2016-Feb-24 00:00     2.3393622468E+08 124.284749 -49.198475
 2016-Feb-25 00:00     2.3373067783E+08 124.814359 -49.061590
 2016-Feb-26 00:00     2.3351680150E+08 125.341983 -48.922041
 2016-Feb-27 00:00     2.3329458935E+08 125.867626 -48.779829
 2016-Feb-28 00:00     2.3306403482E+08 126.391294 -48.634956
 2016-Feb-29 00:00     2.3282513111E+08 126.912992 -48.487422
 2016-Mar-01 00:00     2.3257787119E+08 127.432728 -48.337227
 2016-Mar-02 00:00     2.3232224778E+08 127.950510 -48.184370
 2016-Mar-03 00:00     2.3205825338E+08 128.466347 -48.028851
 2016-Mar-04 00:00     2.3178588026E+08 128.980249 -47.870667
 2016-Mar-05 00:00     2.3150512044E+08 129.492227 -47.709816
 2016-Mar-06 00:00     2.3121596574E+08 130.002292 -47.546297
 2016-Mar-07 00:00     2.3091840771E+08 130.510456 -47.380106
 2016-Mar-08 00:00     2.3061243771E+08 131.016734 -47.211239
 2016-Mar-09 00:00     2.3029804686E+08 131.521138 -47.039692
 2016-Mar-10 00:00     2.2997522606E+08 132.023684 -46.865460
 2016-Mar-11 00:00     2.2964396598E+08 132.524387 -46.688539
 2016-Mar-12 00:00     2.2930425707E+08 133.023264 -46.508922
 2016-Mar-13 00:00     2.2895608957E+08 133.520331 -46.326604
 2016-Mar-14 00:00     2.2859945350E+08 134.015606 -46.141577
 2016-Mar-15 00:00     2.2823433867E+08 134.509107 -45.953833
 2016-Mar-16 00:00     2.2786073466E+08 135.000853 -45.763365
 2016-Mar-17 00:00     2.2747863086E+08 135.490864 -45.570163
 2016-Mar-18 00:00     2.2708801645E+08 135.979159 -45.374219
 2016-Mar-19 00:00     2.2668888041E+08 136.465759 -45.175522
 2016-Mar-20 00:00     2.2628121151E+08 136.950685 -44.974061
 2016-Mar-21 00:00     2.2586499831E+08 137.433959 -44.769824
 2016-Mar-22 00:00     2.2544022922E+08 137.915602 -44.562800
 2016-Mar-23 00:00     2.2500689241E+08 138.395639 -44.352973
 2016-Mar-24 00:00     2.2456497589E+08 138.874091 -44.140332
 2016-Mar-25 00:00     2.2411446749E+08 139.350983 -43.924860
 2016-Mar-26 00:00     2.2365535486E+08 139.826340 -43.706541
 2016-Mar-27 00:00     2.2318762545E+08 140.300186 -43.485358
 2016-Mar-28 00:00     2.2271126659E+08 140.772547 -43.261294
 2016-Mar-29 00:00     2.2222626541E+08 141.243451 -43.034329
 2016-Mar-30 00:00     2.2173260888E+08 141.712923 -42.804445
 2016-Mar-31 00:00     2.2123028386E+08 142.180993 -42.571619
 2016-Apr-01 00:00     2.2071927701E+08 142.647688 -42.335830
 2016-Apr-02 00:00     2.2019957488E+08 143.113039 -42.097055
 2016-Apr-03 00:00     2.1967116389E+08 143.577075 -41.855271
 2016-Apr-04 00:00     2.1913403034E+08 144.039828 -41.610452
 2016-Apr-05 00:00     2.1858816038E+08 144.501329 -41.362572
 2016-Apr-06 00:00     2.1803354008E+08 144.961610 -41.111605
 2016-Apr-07 00:00     2.1747015542E+08 145.420706 -40.857523
 2016-Apr-08 00:00     2.1689799225E+08 145.878650 -40.600296
 2016-Apr-09 00:00     2.1631703637E+08 146.335477 -40.339895
 2016-Apr-10 00:00     2.1572727350E+08 146.791222 -40.076287
 2016-Apr-11 00:00     2.1512868930E+08 147.245921 -39.809442
 2016-Apr-12 00:00     2.1452126938E+08 147.699613 -39.539325
 2016-Apr-13 00:00     2.1390499932E+08 148.152334 -39.265902
 2016-Apr-14 00:00     2.1327986468E+08 148.604122 -38.989137
 2016-Apr-15 00:00     2.1264585098E+08 149.055018 -38.708993
 2016-Apr-16 00:00     2.1200294379E+08 149.505061 -38.425431
 2016-Apr-17 00:00     2.1135112867E+08 149.954293 -38.138412
 2016-Apr-18 00:00     2.1069039123E+08 150.402753 -37.847894
 2016-Apr-19 00:00     2.1002071712E+08 150.850485 -37.553837
 2016-Apr-20 00:00     2.0934209208E+08 151.297533 -37.256194
 2016-Apr-21 00:00     2.0865450193E+08 151.743939 -36.954922
 2016-Apr-22 00:00     2.0795793261E+08 152.189749 -36.649974
 2016-Apr-23 00:00     2.0725237019E+08 152.635008 -36.341301
 2016-Apr-24 00:00     2.0653780088E+08 153.079762 -36.028853
 2016-Apr-25 00:00     2.0581421109E+08 153.524061 -35.712580
 2016-Apr-26 00:00     2.0508158744E+08 153.967950 -35.392426
 2016-Apr-27 00:00     2.0433991676E+08 154.411482 -35.068338
 2016-Apr-28 00:00     2.0358918617E+08 154.854704 -34.740259
 2016-Apr-29 00:00     2.0282938304E+08 155.297670 -34.408130
 2016-Apr-30 00:00     2.0206049511E+08 155.740431 -34.071890
 2016-May-01 00:00     2.0128251044E+08 156.183042 -33.731478
 2016-May-02 00:00     2.0049541751E+08 156.625557 -33.386828
 2016-May-03 00:00     1.9969920522E+08 157.068033 -33.037874
 2016-May-04 00:00     1.9889386294E+08 157.510526 -32.684547
 2016-May-05 00:00     1.9807938055E+08 157.953095 -32.326776
 2016-May-06 00:00     1.9725574850E+08 158.395801 -31.964488
 2016-May-07 00:00     1.9642295783E+08 158.838706 -31.597608
 2016-May-08 00:00     1.9558100026E+08 159.281871 -31.226056
 2016-May-09 00:00     1.9472986820E+08 159.725363 -30.849754
 2016-May-10 00:00     1.9386955483E+08 160.169246 -30.468618
 2016-May-11 00:00     1.9300005418E+08 160.613590 -30.082561
 2016-May-12 00:00     1.9212136113E+08 161.058463 -29.691496
 2016-May-13 00:00     1.9123347154E+08 161.503938 -29.295331
 2016-May-14 00:00     1.9033638232E+08 161.950088 -28.893972
 2016-May-15 00:00     1.8943009145E+08 162.396989 -28.487322
 2016-May-16 00:00     1.8851459811E+08 162.844719 -28.075280
 2016-May-17 00:00     1.8758990275E+08 163.293357 -27.657743
 2016-May-18 00:00     1.8665600718E+08 163.742986 -27.234603
 2016-May-19 00:00     1.8571291467E+08 164.193692 -26.805751
 2016-May-20 00:00     1.8476063004E+08 164.645562 -26.371073
 2016-May-21 00:00     1.8379915978E+08 165.098686 -25.930450
 2016-May-22 00:00     1.8282851217E+08 165.553157 -25.483763
 2016-May-23 00:00     1.8184869736E+08 166.009072 -25.030884
 2016-May-24 00:00     1.8085972757E+08 166.466530 -24.571686
 2016-May-25 00:00     1.7986161716E+08 166.925634 -24.106035
 2016-May-26 00:00     1.7885438279E+08 167.386491 -23.633793
 2016-May-27 00:00     1.7783804362E+08 167.849211 -23.154817
 2016-May-28 00:00     1.7681262142E+08 168.313907 -22.668962
 2016-May-29 00:00     1.7577814076E+08 168.780699 -22.176074
 2016-May-30 00:00     1.7473462919E+08 169.249709 -21.675999
 2016-May-31 00:00     1.7368211747E+08 169.721064 -21.168575
 2016-Jun-01 00:00     1.7262063972E+08 170.194897 -20.653634
 2016-Jun-02 00:00     1.7155023368E+08 170.671346 -20.131006
 2016-Jun-03 00:00     1.7047094097E+08 171.150553 -19.600511
 2016-Jun-04 00:00     1.6938280726E+08 171.632668 -19.061967
 2016-Jun-05 00:00     1.6828588261E+08 172.117846 -18.515184
 2016-Jun-06 00:00     1.6718022172E+08 172.606249 -17.959967
 2016-Jun-07 00:00     1.6606588424E+08 173.098046 -17.396115
 2016-Jun-08 00:00     1.6494293508E+08 173.593413 -16.823418
 2016-Jun-09 00:00     1.6381144477E+08 174.092534 -16.241663
 2016-Jun-10 00:00     1.6267148978E+08 174.595603 -15.650627
 2016-Jun-11 00:00     1.6152315297E+08 175.102821 -15.050082
 2016-Jun-12 00:00     1.6036652392E+08 175.614399 -14.439793
 2016-Jun-13 00:00     1.5920169944E+08 176.130558 -13.819515
 2016-Jun-14 00:00     1.5802878399E+08 176.651532 -13.188998
 2016-Jun-15 00:00     1.5684789015E+08 177.177565 -12.547983
 2016-Jun-16 00:00     1.5565913923E+08 177.708913 -11.896204
 2016-Jun-17 00:00     1.5446266173E+08 178.245845 -11.233387
 2016-Jun-18 00:00     1.5325859798E+08 178.788647 -10.559249
 2016-Jun-19 00:00     1.5204709880E+08 179.337618  -9.873498
 2016-Jun-20 00:00     1.5082832609E+08 179.893073  -9.175836
 2016-Jun-21 00:00     1.4960245362E+08 180.455347  -8.465955
 2016-Jun-22 00:00     1.4836966775E+08 181.024793  -7.743539
 2016-Jun-23 00:00     1.4713016826E+08 181.601782  -7.008262
 2016-Jun-24 00:00     1.4588416915E+08 182.186711  -6.259793
 2016-Jun-25 00:00     1.4463189965E+08 182.779998  -5.497789
 2016-Jun-26 00:00     1.4337360507E+08 183.382087  -4.721902
 2016-Jun-27 00:00     1.4210954791E+08 183.993451  -3.931774
 2016-Jun-28 00:00     1.4084000893E+08 184.614591  -3.127039
 2016-Jun-29 00:00     1.3956528827E+08 185.246043  -2.307327
 2016-Jun-30 00:00     1.3828570671E+08 185.888374  -1.472258
 2016-Jul-01 00:00     1.3700160692E+08 186.542193  -0.621449
 2016-Jul-02 00:00     1.3571335488E+08 187.208149   0.245490
 2016-Jul-03 00:00     1.3442134128E+08 187.886935   1.128952
 2016-Jul-04 00:00     1.3312598303E+08 188.579294   2.029334
 2016-Jul-05 00:00     1.3182772493E+08 189.286022   2.947032
 2016-Jul-06 00:00     1.3052704128E+08 190.007973   3.882443
 2016-Jul-07 00:00     1.2922443769E+08 190.746067   4.835960
 2016-Jul-08 00:00     1.2792045290E+08 191.501289   5.807974
 2016-Jul-09 00:00     1.2661566076E+08 192.274703   6.798864
 2016-Jul-10 00:00     1.2531067222E+08 193.067457   7.809000
 2016-Jul-11 00:00     1.2400613740E+08 193.880788   8.838735
 2016-Jul-12 00:00     1.2270274782E+08 194.716037   9.888405
 2016-Jul-13 00:00     1.2140123857E+08 195.574652  10.958318
 2016-Jul-14 00:00     1.2010239066E+08 196.458206  12.048751
 2016-Jul-15 00:00     1.1880703331E+08 197.368402  13.159943
 2016-Jul-16 00:00     1.1751604636E+08 198.307096  14.292086
 2016-Jul-17 00:00     1.1623036264E+08 199.276302  15.445316
 2016-Jul-18 00:00     1.1495097036E+08 200.278217  16.619701
 2016-Jul-19 00:00     1.1367891544E+08 201.315236  17.815230
 2016-Jul-20 00:00     1.1241530380E+08 202.389973  19.031799
 2016-Jul-21 00:00     1.1116130351E+08 203.505115  20.268943
 2016-Jul-22 00:00     1.0991814687E+08 204.664125  21.526823
 2016-Jul-23 00:00     1.0868713217E+08 205.870250  22.804687
 2016-Jul-24 00:00     1.0746962531E+08 207.127235  24.101866
 2016-Jul-25 00:00     1.0626706102E+08 208.439177  25.417486
 2016-Jul-26 00:00     1.0508094376E+08 209.810730  26.750650
 2016-Jul-27 00:00     1.0391284800E+08 211.246482  28.099559
 2016-Jul-28 00:00     1.0276441816E+08 212.751973  29.462745
 2016-Jul-29 00:00     1.0163736762E+08 214.333078  30.838169
 2016-Jul-30 00:00     1.0053347719E+08 215.996201  32.223390
 2016-Jul-31 00:00     9.9454592604E+07 217.748303  33.615510
 2016-Aug-01 00:00     9.8402620982E+07 219.596920  35.011111
 2016-Aug-02 00:00     9.7379526323E+07 221.550165  36.406194
 2016-Aug-03 00:00     9.6387323704E+07 223.616705  37.796107
 2016-Aug-04 00:00     9.5428072221E+07 225.805713  39.175474
 2016-Aug-05 00:00     9.4503866552E+07 228.126766  40.538126
 2016-Aug-06 00:00     9.3616827074E+07 230.589681  41.877029
 2016-Aug-07 00:00     9.2769088509E+07 233.204282  43.184228
 2016-Aug-08 00:00     9.1962787088E+07 235.980053  44.450804
 2016-Aug-09 00:00     9.1200046275E+07 238.925674  45.666856
 2016-Aug-10 00:00     9.0482961125E+07 242.048431  46.821527
 2016-Aug-11 00:00     8.9813581425E+07 245.353466  47.903081
 2016-Aug-12 00:00     8.9193893789E+07 248.842915  48.899053
 2016-Aug-13 00:00     8.8625802978E+07 252.514958  49.796481
 2016-Aug-14 00:00     8.8111112721E+07 256.362866  50.582245
 2016-Aug-15 00:00     8.7651506421E+07 260.374179  51.243494
 2016-Aug-16 00:00     8.7248528122E+07 264.530167  51.768174
 2016-Aug-17 00:00     8.6903564188E+07 268.805743  52.145602
 2016-Aug-18 00:00     8.6617826136E+07 273.169981  52.367053
 2016-Aug-19 00:00     8.6392335071E+07 277.587279  52.426294
 2016-Aug-20 00:00     8.6227908170E+07 282.019112  52.319981
 2016-Aug-21 00:00     8.6125147589E+07 286.426193  52.047881
 2016-Aug-22 00:00     8.6084432145E+07 290.770730  51.612881
 2016-Aug-23 00:00     8.6105912010E+07 295.018481  51.020772
 2016-Aug-24 00:00     8.6189506608E+07 299.140328  50.279867
 2016-Aug-25 00:00     8.6334905757E+07 303.113233  49.400483
 2016-Aug-26 00:00     8.6541574037E+07 306.920537  48.394385
 2016-Aug-27 00:00     8.6808758237E+07 310.551717  47.274221
 2016-Aug-28 00:00     8.7135497653E+07 314.001726  46.053020
 2016-Aug-29 00:00     8.7520636923E+07 317.270117  44.743768
 2016-Aug-30 00:00     8.7962841012E+07 320.360081  43.359073
 2016-Aug-31 00:00     8.8460611948E+07 323.277515  41.910931
 2016-Sep-01 00:00     8.9012306830E+07 326.030193  40.410558
 2016-Sep-02 00:00     8.9616156684E+07 328.627077  38.868302
 2016-Sep-03 00:00     9.0270285707E+07 331.077761  37.293594
 2016-Sep-04 00:00     9.0972730499E+07 333.392051  35.694949
 2016-Sep-05 00:00     9.1721458910E+07 335.579662  34.079987
 2016-Sep-06 00:00     9.2514388188E+07 337.650003  32.455475
 2016-Sep-07 00:00     9.3349402156E+07 339.612043  30.827380
 2016-Sep-08 00:00     9.4224367223E+07 341.474222  29.200924
 2016-Sep-09 00:00     9.5137147072E+07 343.244420  27.580652
 2016-Sep-10 00:00     9.6085615924E+07 344.929934  25.970484
 2016-Sep-11 00:00     9.7067670344E+07 346.537496  24.373783
 2016-Sep-12 00:00     9.8081239564E+07 348.073289  22.793405
 2016-Sep-13 00:00     9.9124294355E+07 349.542976  21.231756
 2016-Sep-14 00:00     1.0019485451E+08 350.951739  19.690840
 2016-Sep-15 00:00     1.0129099502E+08 352.304308  18.172302
 2016-Sep-16 00:00     1.0241085096E+08 353.605002  16.677475
 2016-Sep-17 00:00     1.0355262137E+08 354.857764  15.207411
 2016-Sep-18 00:00     1.0471457200E+08 356.066191  13.762923
 2016-Sep-19 00:00     1.0589503720E+08 357.233567  12.344608
 2016-Sep-20 00:00     1.0709242102E+08 358.362895  10.952879
 2016-Sep-21 00:00     1.0830519759E+08 359.456916   9.587991
 2016-Sep-22 00:00     1.0953191090E+08   0.518143   8.250059
 2016-Sep-23 00:00     1.1077117413E+08   1.548875   6.939080
 2016-Sep-24 00:00     1.1202166845E+08   2.551221   5.654952
 2016-Sep-25 00:00     1.1328214163E+08   3.527118   4.397484
 2016-Sep-26 00:00     1.1455140617E+08   4.478345   3.166416
 2016-Sep-27 00:00     1.1582833746E+08   5.406540   1.961428
 2016-Sep-28 00:00     1.1711187152E+08   6.313213   0.782148
 2016-Sep-29 00:00     1.1840100286E+08   7.199757  -0.371834
 2016-Sep-30 00:00     1.1969478206E+08   8.067458  -1.500963
 2016-Oct-01 00:00     1.2099231347E+08   8.917507  -2.605706
 2016-Oct-02 00:00     1.2229275276E+08   9.751007  -3.686552
 2016-Oct-03 00:00     1.2359530461E+08  10.568979  -4.744004
 2016-Oct-04 00:00     1.2489922029E+08  11.372373  -5.778575
 2016-Oct-05 00:00     1.2620379537E+08  12.162073  -6.790784
 2016-Oct-06 00:00     1.2750836749E+08  12.938901  -7.781150
 2016-Oct-07 00:00     1.2881231414E+08  13.703621  -8.750197
 2016-Oct-08 00:00     1.3011505056E+08  14.456951  -9.698443
 2016-Oct-09 00:00     1.3141602766E+08  15.199557 -10.626402
 2016-Oct-10 00:00     1.3271473012E+08  15.932064 -11.534583
 2016-Oct-11 00:00     1.3401067445E+08  16.655059 -12.423487
 2016-Oct-12 00:00     1.3530340723E+08  17.369089 -13.293606
 2016-Oct-13 00:00     1.3659250339E+08  18.074670 -14.145424
 2016-Oct-14 00:00     1.3787756458E+08  18.772285 -14.979413
 2016-Oct-15 00:00     1.3915821761E+08  19.462391 -15.796035
 2016-Oct-16 00:00     1.4043411302E+08  20.145414 -16.595742
 2016-Oct-17 00:00     1.4170492366E+08  20.821760 -17.378973
 2016-Oct-18 00:00     1.4297034336E+08  21.491809 -18.146156
 2016-Oct-19 00:00     1.4423008575E+08  22.155922 -18.897707
 2016-Oct-20 00:00     1.4548388299E+08  22.814438 -19.634032
 2016-Oct-21 00:00     1.4673148478E+08  23.467679 -20.355521
 2016-Oct-22 00:00     1.4797265721E+08  24.115950 -21.062558
 2016-Oct-23 00:00     1.4920718184E+08  24.759539 -21.755510
 2016-Oct-24 00:00     1.5043485474E+08  25.398721 -22.434736
 2016-Oct-25 00:00     1.5165548565E+08  26.033756 -23.100584
 2016-Oct-26 00:00     1.5286889713E+08  26.664890 -23.753389
 2016-Oct-27 00:00     1.5407492379E+08  27.292358 -24.393475
 2016-Oct-28 00:00     1.5527341159E+08  27.916383 -25.021159
 2016-Oct-29 00:00     1.5646421713E+08  28.537178 -25.636743
 2016-Oct-30 00:00     1.5764720699E+08  29.154945 -26.240523
 2016-Oct-31 00:00     1.5882225720E+08  29.769878 -26.832784
 2016-Nov-01 00:00     1.5998925259E+08  30.382160 -27.413799
 2016-Nov-02 00:00     1.6114808629E+08  30.991968 -27.983836
 2016-Nov-03 00:00     1.6229865925E+08  31.599468 -28.543151
 2016-Nov-04 00:00     1.6344087972E+08  32.204820 -29.091992
 2016-Nov-05 00:00     1.6457466286E+08  32.808179 -29.630601
 2016-Nov-06 00:00     1.6569993028E+08  33.409690 -30.159208
 2016-Nov-07 00:00     1.6681660968E+08  34.009494 -30.678038
 2016-Nov-08 00:00     1.6792463445E+08  34.607723 -31.187307
 2016-Nov-09 00:00     1.6902394335E+08  35.204507 -31.687225
 2016-Nov-10 00:00     1.7011448020E+08  35.799968 -32.177994
 2016-Nov-11 00:00     1.7119619351E+08  36.394223 -32.659809
 2016-Nov-12 00:00     1.7226903627E+08  36.987385 -33.132858
 2016-Nov-13 00:00     1.7333296562E+08  37.579562 -33.597324
 2016-Nov-14 00:00     1.7438794264E+08  38.170857 -34.053383
 2016-Nov-15 00:00     1.7543393206E+08  38.761368 -34.501205
 2016-Nov-16 00:00     1.7647090210E+08  39.351191 -34.940954
 2016-Nov-17 00:00     1.7749882419E+08  39.940417 -35.372789
 2016-Nov-18 00:00     1.7851767283E+08  40.529131 -35.796864
 2016-Nov-19 00:00     1.7952742537E+08  41.117418 -36.213327
 2016-Nov-20 00:00     1.8052806183E+08  41.705357 -36.622322
 2016-Nov-21 00:00     1.8151956474E+08  42.293025 -37.023985
 2016-Nov-22 00:00     1.8250191901E+08  42.880494 -37.418453
 2016-Nov-23 00:00     1.8347511173E+08  43.467835 -37.805853
 2016-Nov-24 00:00     1.8443913208E+08  44.055114 -38.186312
 2016-Nov-25 00:00     1.8539397117E+08  44.642394 -38.559949
 2016-Nov-26 00:00     1.8633962194E+08  45.229737 -38.926882
 2016-Nov-27 00:00     1.8727607902E+08  45.817201 -39.287223
 2016-Nov-28 00:00     1.8820333862E+08  46.404841 -39.641083
 2016-Nov-29 00:00     1.8912139845E+08  46.992710 -39.988566
 2016-Nov-30 00:00     1.9003025761E+08  47.580858 -40.329775
 2016-Dec-01 00:00     1.9092991649E+08  48.169333 -40.664808
 2016-Dec-02 00:00     1.9182037670E+08  48.758179 -40.993761
 2016-Dec-03 00:00     1.9270164098E+08  49.347440 -41.316727
 2016-Dec-04 00:00     1.9357371312E+08  49.937156 -41.633794
 2016-Dec-05 00:00     1.9443659788E+08  50.527364 -41.945050
 2016-Dec-06 00:00     1.9529030095E+08  51.118102 -42.250577
 2016-Dec-07 00:00     1.9613482886E+08  51.709402 -42.550458
 2016-Dec-08 00:00     1.9697018891E+08  52.301296 -42.844769
 2016-Dec-09 00:00     1.9779638916E+08  52.893814 -43.133588
 2016-Dec-10 00:00     1.9861343831E+08  53.486982 -43.416987
 2016-Dec-11 00:00     1.9942134571E+08  54.080827 -43.695037
 2016-Dec-12 00:00     2.0022012127E+08  54.675370 -43.967808
 2016-Dec-13 00:00     2.0100977542E+08  55.270633 -44.235366
 2016-Dec-14 00:00     2.0179031909E+08  55.866636 -44.497774
 2016-Dec-15 00:00     2.0256176366E+08  56.463396 -44.755097
 2016-Dec-16 00:00     2.0332412088E+08  57.060929 -45.007394
 2016-Dec-17 00:00     2.0407740292E+08  57.659247 -45.254724
 2016-Dec-18 00:00     2.0482162223E+08  58.258362 -45.497143
 2016-Dec-19 00:00     2.0555679161E+08  58.858285 -45.734707
 2016-Dec-20 00:00     2.0628292409E+08  59.459023 -45.967469
 2016-Dec-21 00:00     2.0700003297E+08  60.060582 -46.195481
 2016-Dec-22 00:00     2.0770813176E+08  60.662968 -46.418792
 2016-Dec-23 00:00     2.0840723415E+08  61.266183 -46.637453
 2016-Dec-24 00:00     2.0909735399E+08  61.870227 -46.851509
 2016-Dec-25 00:00     2.0977850529E+08  62.475101 -47.061006
 2016-Dec-26 00:00     2.1045070216E+08  63.080801 -47.265989
 2016-Dec-27 00:00     2.1111395881E+08  63.687325 -47.466502
 2016-Dec-28 00:00     2.1176828954E+08  64.294666 -47.662585
 2016-Dec-29 00:00     2.1241370871E+08  64.902817 -47.854280
 2016-Dec-30 00:00     2.1305023070E+08  65.511769 -48.041626
 2016-Dec-31 00:00     2.1367786993E+08  66.121513 -48.224662
 2017-Jan-01 00:00     2.1429664796E+08  66.732042 -48.403426
 2017-Jan-02 00:00     2.1490656488E+08  67.343331 -48.577952
 2017-Jan-03 00:00     2.1550764232E+08  67.955370 -48.748276
 2017-Jan-04 00:00     2.1609989464E+08  68.568144 -48.914432
 2017-Jan-05 00:00     2.1668333619E+08  69.181636 -49.076455
 2017-Jan-06 00:00     2.1725798124E+08  69.795825 -49.234377
 2017-Jan-07 00:00     2.1782384399E+08  70.410691 -49.388230
 2017-Jan-08 00:00     2.1838093859E+08  71.026213 -49.538044
 2017-Jan-09 00:00     2.1892927907E+08  71.642367 -49.683849
 2017-Jan-10 00:00     2.1946887938E+08  72.259130 -49.825676
 2017-Jan-11 00:00     2.1999975336E+08  72.876474 -49.963552
 2017-Jan-12 00:00     2.2052191474E+08  73.494374 -50.097507
 2017-Jan-13 00:00     2.2103537712E+08  74.112802 -50.227567
 2017-Jan-14 00:00     2.2154015398E+08  74.731727 -50.353758
 2017-Jan-15 00:00     2.2203625865E+08  75.351120 -50.476108
 2017-Jan-16 00:00     2.2252370433E+08  75.970950 -50.594642
 2017-Jan-17 00:00     2.2300250407E+08  76.591184 -50.709385
 2017-Jan-18 00:00     2.2347267075E+08  77.211787 -50.820360
 2017-Jan-19 00:00     2.2393421710E+08  77.832728 -50.927594
 2017-Jan-20 00:00     2.2438715568E+08  78.453968 -51.031108
 2017-Jan-21 00:00     2.2483149888E+08  79.076003 -51.131055
 2017-Jan-22 00:00     2.2526725892E+08  79.697741 -51.227198
 2017-Jan-23 00:00     2.2569444783E+08  80.319669 -51.319690
 2017-Jan-24 00:00     2.2611307745E+08  80.941748 -51.408553
 2017-Jan-25 00:00     2.2652315944E+08  81.563939 -51.493809
 2017-Jan-26 00:00     2.2692470528E+08  82.186201 -51.575478
 2017-Jan-27 00:00     2.2731772623E+08  82.808495 -51.653581
 2017-Jan-28 00:00     2.2770223336E+08  83.430778 -51.728140
 2017-Jan-29 00:00     2.2807823754E+08  84.053009 -51.799173
 2017-Jan-30 00:00     2.2844574943E+08  84.675146 -51.866701
 2017-Jan-31 00:00     2.2880477950E+08  85.297147 -51.930743
 2017-Feb-01 00:00     2.2915533797E+08  85.918967 -51.991319
 2017-Feb-02 00:00     2.2949743489E+08  86.540565 -52.048448
 2017-Feb-03 00:00     2.2983108007E+08  87.161896 -52.102148
 2017-Feb-04 00:00     2.3015628311E+08  87.782916 -52.152439
 2017-Feb-05 00:00     2.3047305338E+08  88.403581 -52.199338
 2017-Feb-06 00:00     2.3078140004E+08  89.023847 -52.242863
 2017-Feb-07 00:00     2.3108133203E+08  89.643670 -52.283033
 2017-Feb-08 00:00     2.3137285806E+08  90.263004 -52.319864
 2017-Feb-09 00:00     2.3165598660E+08  90.881806 -52.353375
 2017-Feb-10 00:00     2.3193072591E+08  91.500032 -52.383584
 2017-Feb-11 00:00     2.3219708401E+08  92.117636 -52.410506
 2017-Feb-12 00:00     2.3245506871E+08  92.734575 -52.434158
 2017-Feb-13 00:00     2.3270468755E+08  93.350805 -52.454559
 2017-Feb-14 00:00     2.3294594787E+08  93.966281 -52.471723
 2017-Feb-15 00:00     2.3317885677E+08  94.580961 -52.485668
 2017-Feb-16 00:00     2.3340342110E+08  95.194800 -52.496410
 2017-Feb-17 00:00     2.3361964749E+08  95.807757 -52.503965
 2017-Feb-18 00:00     2.3382754232E+08  96.419788 -52.508348
 2017-Feb-19 00:00     2.3402711174E+08  97.030852 -52.509576
 2017-Feb-20 00:00     2.3421836167E+08  97.640906 -52.507664
 2017-Feb-21 00:00     2.3440129778E+08  98.249911 -52.502627
 2017-Feb-22 00:00     2.3457592549E+08  98.857824 -52.494481
 2017-Feb-23 00:00     2.3474225000E+08  99.464606 -52.483241
 2017-Feb-24 00:00     2.3490027626E+08 100.070218 -52.468921
 2017-Feb-25 00:00     2.3505000899E+08 100.674621 -52.451537
 2017-Feb-26 00:00     2.3519145263E+08 101.277777 -52.431103
 2017-Feb-27 00:00     2.3532461143E+08 101.879648 -52.407633
 2017-Feb-28 00:00     2.3544948937E+08 102.480198 -52.381142
 2017-Mar-01 00:00     2.3556609018E+08 103.079392 -52.351643
 2017-Mar-02 00:00     2.3567441736E+08 103.677193 -52.319151
 2017-Mar-03 00:00     2.3577447416E+08 104.273568 -52.283679
 2017-Mar-04 00:00     2.3586626359E+08 104.868484 -52.245241
 2017-Mar-05 00:00     2.3594978842E+08 105.461907 -52.203849
 2017-Mar-06 00:00     2.3602505116E+08 106.053807 -52.159518
 2017-Mar-07 00:00     2.3609205409E+08 106.644152 -52.112260
 2017-Mar-08 00:00     2.3615079924E+08 107.232913 -52.062088
 2017-Mar-09 00:00     2.3620128839E+08 107.820061 -52.009014
 2017-Mar-10 00:00     2.3624352309E+08 108.405569 -51.953050
 2017-Mar-11 00:00     2.3627750462E+08 108.989408 -51.894209
 2017-Mar-12 00:00     2.3630323405E+08 109.571555 -51.832502
 2017-Mar-13 00:00     2.3632071216E+08 110.151982 -51.767940
 2017-Mar-14 00:00     2.3632993953E+08 110.730668 -51.700536
 2017-Mar-15 00:00     2.3633091647E+08 111.307588 -51.630301
