*******************************************************************************
 2014-Apr-27 00:00     5.0303070294E+08 160.199810 -31.239394
 2014-Apr-28 00:00     5.0313794794E+08 160.257395 -31.172762
 2014-Apr-29 00:00     5.0324233183E+08 160.314875 -31.106132
 2014-Apr-30 00:00     5.0334385556E+08 160.372250 -31.039505
 2014-May-01 00:00     5.0344252008E+08 160.429522 -30.972878
 2014-May-02 00:00     5.0353832627E+08 160.486693 -30.906253
 2014-May-03 00:00     5.0363127503E+08 160.543762 -30.839627
 2014-May-04 00:00     5.0372136720E+08 160.600731 -30.773001
 2014-May-05 00:00     5.0380860360E+08 160.657601 -30.706373
 2014-May-06 00:00     5.0389298503E+08 160.714374 -30.639743
 2014-May-07 00:00     5.0397451227E+08 160.771049 -30.573111
 2014-May-08 00:00     5.0405318605E+08 160.827629 -30.506476
 2014-May-09 00:00     5.0412900710E+08 160.884114 -30.439837
 2014-May-10 00:00     5.0420197610E+08 160.940504 -30.373193
 2014-May-11 00:00     5.0427209371E+08 160.996802 -30.306544
 2014-May-12 00:00     5.0433936058E+08 161.053008 -30.239890
 2014-May-13 00:00     5.0440377732E+08 161.109124 -30.173228
 2014-May-14 00:00     5.0446534451E+08 161.165149 -30.106560
 2014-May-15 00:00     5.0452406271E+08 161.221085 -30.039884
 2014-May-16 00:00     5.0457993244E+08 161.276933 -29.973200
 2014-May-17 00:00     5.0463295422E+08 161.332694 -29.906507
 2014-May-18 00:00     5.0468312853E+08 161.388369 -29.839804
 2014-May-19 00:00     5.0473045581E+08 161.443959 -29.773090
 2014-May-20 00:00     5.0477493649E+08 161.499465 -29.706366
 2014-May-21 00:00     5.0481657098E+08 161.554888 -29.639630
 2014-May-22 00:00     5.0485535964E+08 161.610228 -29.572882
 2014-May-23 00:00     5.0489130283E+08 161.665487 -29.506121
 2014-May-24 00:00     5.0492440086E+08 161.720665 -29.439346
 2014-May-25 00:00     5.0495465402E+08 161.775764 -29.372558
 2014-May-26 00:00     5.0498206260E+08 161.830784 -29.305754
 2014-May-27 00:00     5.0500662682E+08 161.885727 -29.238934
 2014-May-28 00:00     5.0502834691E+08 161.940592 -29.172099
 2014-May-29 00:00     5.0504722306E+08 161.995382 -29.105247
 2014-May-30 00:00     5.0506325543E+08 162.050097 -29.038377
 2014-May-31 00:00     5.0507644415E+08 162.104738 -28.971489
 2014-Jun-01 00:00     5.0508678935E+08 162.159305 -28.904582
 2014-Jun-02 00:00     5.0509429109E+08 162.213801 -28.837656
 2014-Jun-03 00:00     5.0509894946E+08 162.268224 -28.770709
 2014-Jun-04 00:00     5.0510076446E+08 162.322577 -28.703742
 2014-Jun-05 00:00     5.0509973612E+08 162.376861 -28.636753
 2014-Jun-06 00:00     5.0509586442E+08 162.431076 -28.569743
 2014-Jun-07 00:00     5.0508914930E+08 162.485222 -28.502709
 2014-Jun-08 00:00     5.0507959070E+08 162.539302 -28.435652
 2014-Jun-09 00:00     5.0506718852E+08 162.593315 -28.368570
 2014-Jun-10 00:00     5.0505194264E+08 162.647263 -28.301464
 2014-Jun-11 00:00     5.0503385290E+08 162.701146 -28.234333
 2014-Jun-12 00:00     5.0501291913E+08 162.754966 -28.167175
 2014-Jun-13 00:00     5.0498914112E+08 162.808723 -28.099990
 2014-Jun-14 00:00     5.0496251866E+08 162.862418 -28.032778
 2014-Jun-15 00:00     5.0493305148E+08 162.916052 -27.965538
 2014-Jun-16 00:00     5.0490073929E+08 162.969625 -27.898268
 2014-Jun-17 00:00     5.0486558181E+08 163.023139 -27.830970
 2014-Jun-18 00:00     5.0482757869E+08 163.076594 -27.763641
 2014-Jun-19 00:00     5.0478672956E+08 163.129991 -27.696281
 2014-Jun-20 00:00     5.0474303406E+08 163.183332 -27.628889
 2014-Jun-21 00:00     5.0469649175E+08 163.236616 -27.561465
 2014-Jun-22 00:00     5.0464710222E+08 163.289845 -27.494008
 2014-Jun-23 00:00     5.0459486498E+08 163.343019 -27.426517
 2014-Jun-24 00:00     5.0453977955E+08 163.396139 -27.358992
 2014-Jun-25 00:00     5.0448184541E+08 163.449207 -27.291432
 2014-Jun-26 00:00     5.0442106201E+08 163.502222 -27.223836
 2014-Jun-27 00:00     5.0435742880E+08 163.555186 -27.156204
 2014-Jun-28 00:00     5.0429094516E+08 163.608099 -27.088534
 2014-Jun-29 00:00     5.0422161047E+08 163.660963 -27.020827
 2014-Jun-30 00:00     5.0414942410E+08 163.713778 -26.953080
 2014-Jul-01 00:00     5.0407438535E+08 163.766544 -26.885295
 2014-Jul-02 00:00     5.0399649352E+08 163.819263 -26.817469
 2014-Jul-03 00:00     5.0391574789E+08 163.871936 -26.749603
 2014-Jul-04 00:00     5.0383214770E+08 163.924563 -26.681695
 2014-Jul-05 00:00     5.0374569217E+08 163.977145 -26.613746
 2014-Jul-06 00:00     5.0365638048E+08 164.029682 -26.545753
 2014-Jul-07 00:00     5.0356421180E+08 164.082176 -26.477716
 2014-Jul-08 00:00     5.0346918527E+08 164.134628 -26.409636
 2014-Jul-09 00:00     5.0337129999E+08 164.187037 -26.341510
 2014-Jul-10 00:00     5.0327055505E+08 164.239406 -26.273338
 2014-Jul-11 00:00     5.0316694951E+08 164.291734 -26.205120
 2014-Jul-12 00:00     5.0306048239E+08 164.344023 -26.136854
 2014-Jul-13 00:00     5.0295115269E+08 164.396272 -26.068541
 2014-Jul-14 00:00     5.0283895939E+08 164.448484 -26.000178
 2014-Jul-15 00:00     5.0272390144E+08 164.500659 -25.931766
 2014-Jul-16 00:00     5.0260597775E+08 164.552797 -25.863304
 2014-Jul-17 00:00     5.0248518723E+08 164.604899 -25.794791
 2014-Jul-18 00:00     5.0236152873E+08 164.656966 -25.726226
 2014-Jul-19 00:00     5.0223500109E+08 164.708999 -25.657609
 2014-Jul-20 00:00     5.0210560313E+08 164.760999 -25.588938
 2014-Jul-21 00:00     5.0197333364E+08 164.812966 -25.520214
 2014-Jul-22 00:00     5.0183819135E+08 164.864901 -25.451434
 2014-Jul-23 00:00     5.0170017501E+08 164.916805 -25.382599
 2014-Jul-24 00:00     5.0155928331E+08 164.968678 -25.313707
 2014-Jul-25 00:00     5.0141551493E+08 165.020522 -25.244759
 2014-Jul-26 00:00     5.0126886852E+08 165.072337 -25.175752
 2014-Jul-27 00:00     5.0111934268E+08 165.124124 -25.106687
 2014-Jul-28 00:00     5.0096693602E+08 165.175883 -25.037562
 2014-Jul-29 00:00     5.0081164708E+08 165.227616 -24.968378
 2014-Jul-30 00:00     5.0065347441E+08 165.279323 -24.899132
 2014-Jul-31 00:00     5.0049241652E+08 165.331005 -24.829824
 2014-Aug-01 00:00     5.0032847186E+08 165.382662 -24.760453
 2014-Aug-02 00:00     5.0016163891E+08 165.434296 -24.691019
