*******************************************************************************
 2014-Jan-31 00:00     3.3697944971E+08 162.613048 -34.742297
 2014-Feb-01 00:00     3.3610283827E+08 162.749803 -34.596142
 2014-Feb-02 00:00     3.3522096361E+08 162.886790 -34.449069
 2014-Feb-03 00:00     3.3433380725E+08 163.024016 -34.301064
 2014-Feb-04 00:00     3.3344135053E+08 163.161487 -34.152117
 2014-Feb-05 00:00     3.3254357459E+08 163.299208 -34.002215
 2014-Feb-06 00:00     3.3164046039E+08 163.437187 -33.851346
 2014-Feb-07 00:00     3.3073198871E+08 163.575431 -33.699497
 2014-Feb-08 00:00     3.2981814013E+08 163.713945 -33.546656
 2014-Feb-09 00:00     3.2889889502E+08 163.852737 -33.392809
 2014-Feb-10 00:00     3.2797423360E+08 163.991813 -33.237942
 2014-Feb-11 00:00     3.2704413584E+08 164.131181 -33.082043
 2014-Feb-12 00:00     3.2610858156E+08 164.270848 -32.925098
 2014-Feb-13 00:00     3.2516755035E+08 164.410821 -32.767091
 2014-Feb-14 00:00     3.2422102161E+08 164.551107 -32.608009
 2014-Feb-15 00:00     3.2326897453E+08 164.691715 -32.447838
 2014-Feb-16 00:00     3.2231138811E+08 164.832650 -32.286562
 2014-Feb-17 00:00     3.2134824112E+08 164.973923 -32.124165
 2014-Feb-18 00:00     3.2037951215E+08 165.115539 -31.960633
 2014-Feb-19 00:00     3.1940517955E+08 165.257507 -31.795949
 2014-Feb-20 00:00     3.1842522148E+08 165.399837 -31.630097
 2014-Feb-21 00:00     3.1743961589E+08 165.542534 -31.463060
 2014-Feb-22 00:00     3.1644834049E+08 165.685609 -31.294823
 2014-Feb-23 00:00     3.1545137280E+08 165.829070 -31.125366
 2014-Feb-24 00:00     3.1444869011E+08 165.972926 -30.954674
 2014-Feb-25 00:00     3.1344026948E+08 166.117185 -30.782727
 2014-Feb-26 00:00     3.1242608778E+08 166.261858 -30.609508
 2014-Feb-27 00:00     3.1140612161E+08 166.406952 -30.434998
 2014-Feb-28 00:00     3.1038034740E+08 166.552478 -30.259177
 2014-Mar-01 00:00     3.0934874131E+08 166.698445 -30.082027
 2014-Mar-02 00:00     3.0831127930E+08 166.844863 -29.903527
 2014-Mar-03 00:00     3.0726793708E+08 166.991742 -29.723657
 2014-Mar-04 00:00     3.0621869015E+08 167.139093 -29.542396
 2014-Mar-05 00:00     3.0516351377E+08 167.286926 -29.359723
 2014-Mar-06 00:00     3.0410238296E+08 167.435251 -29.175616
 2014-Mar-07 00:00     3.0303527253E+08 167.584080 -28.990053
 2014-Mar-08 00:00     3.0196215702E+08 167.733423 -28.803011
 2014-Mar-09 00:00     3.0088301078E+08 167.883293 -28.614468
 2014-Mar-10 00:00     2.9979780788E+08 168.033700 -28.424399
 2014-Mar-11 00:00     2.9870652218E+08 168.184656 -28.232780
 2014-Mar-12 00:00     2.9760912729E+08 168.336174 -28.039587
 2014-Mar-13 00:00     2.9650559658E+08 168.488266 -27.844794
 2014-Mar-14 00:00     2.9539590320E+08 168.640945 -27.648375
 2014-Mar-15 00:00     2.9428002004E+08 168.794223 -27.450304
 2014-Mar-16 00:00     2.9315791976E+08 168.948115 -27.250554
 2014-Mar-17 00:00     2.9202957478E+08 169.102632 -27.049097
 2014-Mar-18 00:00     2.9089495727E+08 169.257790 -26.845904
 2014-Mar-19 00:00     2.8975403918E+08 169.413602 -26.640947
 2014-Mar-20 00:00     2.8860679221E+08 169.570083 -26.434196
 2014-Mar-21 00:00     2.8745318781E+08 169.727248 -26.225620
 2014-Mar-22 00:00     2.8629319722E+08 169.885112 -26.015188
 2014-Mar-23 00:00     2.8512679143E+08 170.043691 -25.802868
 2014-Mar-24 00:00     2.8395394118E+08 170.203000 -25.588628
 2014-Mar-25 00:00     2.8277461700E+08 170.363055 -25.372434
 2014-Mar-26 00:00     2.8158878918E+08 170.523875 -25.154252
 2014-Mar-27 00:00     2.8039642778E+08 170.685476 -24.934046
 2014-Mar-28 00:00     2.7919750262E+08 170.847875 -24.711780
 2014-Mar-29 00:00     2.7799198332E+08 171.011090 -24.487418
 2014-Mar-30 00:00     2.7677983926E+08 171.175141 -24.260922
 2014-Mar-31 00:00     2.7556103960E+08 171.340046 -24.032252
 2014-Apr-01 00:00     2.7433555331E+08 171.505825 -23.801369
 2014-Apr-02 00:00     2.7310334912E+08 171.672497 -23.568232
 2014-Apr-03 00:00     2.7186439557E+08 171.840084 -23.332798
 2014-Apr-04 00:00     2.7061866101E+08 172.008607 -23.095026
 2014-Apr-05 00:00     2.6936611356E+08 172.178087 -22.854871
 2014-Apr-06 00:00     2.6810672120E+08 172.348547 -22.612286
 2014-Apr-07 00:00     2.6684045169E+08 172.520009 -22.367227
 2014-Apr-08 00:00     2.6556727264E+08 172.692498 -22.119645
 2014-Apr-09 00:00     2.6428715148E+08 172.866038 -21.869490
 2014-Apr-10 00:00     2.6300005550E+08 173.040654 -21.616713
 2014-Apr-11 00:00     2.6170595182E+08 173.216372 -21.361262
 2014-Apr-12 00:00     2.6040480745E+08 173.393217 -21.103083
 2014-Apr-13 00:00     2.5909658926E+08 173.571219 -20.842121
 2014-Apr-14 00:00     2.5778126402E+08 173.750404 -20.578321
 2014-Apr-15 00:00     2.5645879838E+08 173.930802 -20.311625
 2014-Apr-16 00:00     2.5512915893E+08 174.112442 -20.041972
 2014-Apr-17 00:00     2.5379231219E+08 174.295357 -19.769302
 2014-Apr-18 00:00     2.5244822462E+08 174.479577 -19.493551
 2014-Apr-19 00:00     2.5109686264E+08 174.665135 -19.214656
 2014-Apr-20 00:00     2.4973819268E+08 174.852066 -18.932548
 2014-Apr-21 00:00     2.4837218116E+08 175.040405 -18.647160
 2014-Apr-22 00:00     2.4699879455E+08 175.230187 -18.358421
 2014-Apr-23 00:00     2.4561799936E+08 175.421451 -18.066257
 2014-Apr-24 00:00     2.4422976219E+08 175.614234 -17.770595
 2014-Apr-25 00:00     2.4283404975E+08 175.808578 -17.471355
 2014-Apr-26 00:00     2.4143082891E+08 176.004523 -17.168460
 2014-Apr-27 00:00     2.4002006668E+08 176.202112 -16.861826
 2014-Apr-28 00:00     2.3860173033E+08 176.401390 -16.551369
 2014-Apr-29 00:00     2.3717578733E+08 176.602402 -16.237001
 2014-Apr-30 00:00     2.3574220548E+08 176.805197 -15.918633
 2014-May-01 00:00     2.3430095291E+08 177.009824 -15.596171
 2014-May-02 00:00     2.3285199810E+08 177.216334 -15.269519
 2014-May-03 00:00     2.3139531002E+08 177.424781 -14.938579
 2014-May-04 00:00     2.2993085808E+08 177.635219 -14.603247
 2014-May-05 00:00     2.2845861226E+08 177.847705 -14.263419
 2014-May-06 00:00     2.2697854315E+08 178.062300 -13.918985
 2014-May-07 00:00     2.2549062202E+08 178.279065 -13.569832
 2014-May-08 00:00     2.2399482089E+08 178.498065 -13.215844
 2014-May-09 00:00     2.2249111262E+08 178.719367 -12.856900
 2014-May-10 00:00     2.2097947096E+08 178.943040 -12.492875
 2014-May-11 00:00     2.1945987068E+08 179.169157 -12.123641
 2014-May-12 00:00     2.1793228767E+08 179.397794 -11.749065
 2014-May-13 00:00     2.1639669900E+08 179.629030 -11.369007
 2014-May-14 00:00     2.1485308306E+08 179.862947 -10.983326
 2014-May-15 00:00     2.1330141969E+08 180.099630 -10.591872
 2014-May-16 00:00     2.1174169029E+08 180.339171 -10.194494
 2014-May-17 00:00     2.1017387797E+08 180.581662  -9.791032
 2014-May-18 00:00     2.0859796771E+08 180.827201  -9.381322
 2014-May-19 00:00     2.0701394647E+08 181.075892  -8.965193
 2014-May-20 00:00     2.0542180345E+08 181.327841  -8.542468
 2014-May-21 00:00     2.0382153017E+08 181.583162  -8.112964
 2014-May-22 00:00     2.0221312078E+08 181.841971  -7.676492
 2014-May-23 00:00     2.0059657218E+08 182.104393  -7.232852
 2014-May-24 00:00     1.9897188431E+08 182.370557  -6.781842
 2014-May-25 00:00     1.9733906040E+08 182.640600  -6.323248
 2014-May-26 00:00     1.9569810719E+08 182.914664  -5.856849
 2014-May-27 00:00     1.9404903527E+08 183.192902  -5.382416
 2014-May-28 00:00     1.9239185937E+08 183.475471  -4.899711
 2014-May-29 00:00     1.9072659871E+08 183.762539  -4.408487
 2014-May-30 00:00     1.8905327733E+08 184.054282  -3.908485
 2014-May-31 00:00     1.8737192454E+08 184.350885  -3.399440
 2014-Jun-01 00:00     1.8568257527E+08 184.652546  -2.881072
 2014-Jun-02 00:00     1.8398527060E+08 184.959472  -2.353092
 2014-Jun-03 00:00     1.8228005820E+08 185.271882  -1.815200
 2014-Jun-04 00:00     1.8056699288E+08 185.590009  -1.267083
 2014-Jun-05 00:00     1.7884613716E+08 185.914100  -0.708415
 2014-Jun-06 00:00     1.7711756191E+08 186.244416  -0.138857
 2014-Jun-07 00:00     1.7538134699E+08 186.581235   0.441944
 2014-Jun-08 00:00     1.7363758201E+08 186.924851   1.034355
 2014-Jun-09 00:00     1.7188636707E+08 187.275580   1.638757
 2014-Jun-10 00:00     1.7012781368E+08 187.633756   2.255550
 2014-Jun-11 00:00     1.6836204561E+08 187.999736   2.885147
 2014-Jun-12 00:00     1.6658919991E+08 188.373901   3.527980
 2014-Jun-13 00:00     1.6480942802E+08 188.756658   4.184497
 2014-Jun-14 00:00     1.6302289689E+08 189.148444   4.855166
 2014-Jun-15 00:00     1.6122979026E+08 189.549727   5.540473
 2014-Jun-16 00:00     1.5943031006E+08 189.961008   6.240923
 2014-Jun-17 00:00     1.5762467786E+08 190.382825   6.957043
 2014-Jun-18 00:00     1.5581313649E+08 190.815760   7.689380
 2014-Jun-19 00:00     1.5399595180E+08 191.260437   8.438501
 2014-Jun-20 00:00     1.5217341452E+08 191.717532   9.204998
 2014-Jun-21 00:00     1.5034584234E+08 192.187772   9.989481
 2014-Jun-22 00:00     1.4851358213E+08 192.671949  10.792586
 2014-Jun-23 00:00     1.4667701232E+08 193.170918  11.614970
 2014-Jun-24 00:00     1.4483654552E+08 193.685609  12.457313
 2014-Jun-25 00:00     1.4299263137E+08 194.217034  13.320315
 2014-Jun-26 00:00     1.4114575954E+08 194.766298  14.204701
 2014-Jun-27 00:00     1.3929646309E+08 195.334604  15.111213
 2014-Jun-28 00:00     1.3744532200E+08 195.923273  16.040614
 2014-Jun-29 00:00     1.3559296704E+08 196.533749  16.993683
 2014-Jun-30 00:00     1.3374008394E+08 197.167622  17.971214
 2014-Jul-01 00:00     1.3188741784E+08 197.826642  18.974010
 2014-Jul-02 00:00     1.3003577816E+08 198.512739  20.002880
 2014-Jul-03 00:00     1.2818604370E+08 199.228051  21.058635
 2014-Jul-04 00:00     1.2633916826E+08 199.974943  22.142075
 2014-Jul-05 00:00     1.2449618648E+08 200.756049  23.253988
 2014-Jul-06 00:00     1.2265822020E+08 201.574300  24.395128
 2014-Jul-07 00:00     1.2082648512E+08 202.432969  25.566211
 2014-Jul-08 00:00     1.1900229787E+08 203.335724  26.767889
 2014-Jul-09 00:00     1.1718708343E+08 204.286680  28.000735
 2014-Jul-10 00:00     1.1538238286E+08 205.290469  29.265212
 2014-Jul-11 00:00     1.1358986137E+08 206.352317  30.561640
 2014-Jul-12 00:00     1.1181131651E+08 207.478138  31.890160
 2014-Jul-13 00:00     1.1004868658E+08 208.674636  33.250683
 2014-Jul-14 00:00     1.0830405898E+08 209.949433  34.642829
 2014-Jul-15 00:00     1.0657967839E+08 211.311210  36.065857
 2014-Jul-16 00:00     1.0487795465E+08 212.769872  37.518576
 2014-Jul-17 00:00     1.0320147003E+08 214.336737  38.999240
 2014-Jul-18 00:00     1.0155298559E+08 216.024748  40.505412
 2014-Jul-19 00:00     9.9935446263E+07 217.848697  42.033816
 2014-Jul-20 00:00     9.8351984352E+07 219.825476  43.580140
 2014-Jul-21 00:00     9.6805920809E+07 221.974308  45.138815
 2014-Jul-22 00:00     9.5300763849E+07 224.316953  46.702746
 2014-Jul-23 00:00     9.3840204264E+07 226.877831  48.263001
 2014-Jul-24 00:00     9.2428106795E+07 229.683969  49.808455
 2014-Jul-25 00:00     9.1068496893E+07 232.764673  51.325404
 2014-Jul-26 00:00     8.9765542203E+07 236.150714  52.797165
 2014-Jul-27 00:00     8.8523528150E+07 239.872810  54.203707
 2014-Jul-28 00:00     8.7346827113E+07 243.959108  55.521399
 2014-Jul-29 00:00     8.6239860810E+07 248.431399  56.722984
 2014-Jul-30 00:00     8.5207055776E+07 253.299982  57.777950
 2014-Jul-31 00:00     8.4252792086E+07 258.557488  58.653495
 2014-Aug-01 00:00     8.3381345867E+07 264.172676  59.316223
 2014-Aug-02 00:00     8.2596826553E+07 270.086050  59.734624
 2014-Aug-03 00:00     8.1903110305E+07 276.209594  59.882088
 2014-Aug-04 00:00     8.1303771469E+07 282.432417  59.739927
 2014-Aug-05 00:00     8.0802014352E+07 288.632208  59.299686
 2014-Aug-06 00:00     8.0400607908E+07 294.689916  58.564093
 2014-Aug-07 00:00     8.0101826107E+07 300.503489  57.546408
 2014-Aug-08 00:00     7.9907396721E+07 305.996960  56.268429
 2014-Aug-09 00:00     7.9818461059E+07 311.123393  54.757805
 2014-Aug-10 00:00     7.9835546718E+07 315.862539  53.045288
 2014-Aug-11 00:00     7.9958554824E+07 320.215388  51.162427
 2014-Aug-12 00:00     8.0186762448E+07 324.197801  49.139874
 2014-Aug-13 00:00     8.0518840060E+07 327.834714  47.006316
